setup,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop,target,pnl_pts,pnl_dollar
TX,SHORT,2024-07-15 11:25:00-04:00,5707.25,2024-07-15 12:10:00-04:00,5699.08,target,5724.62,5699.08,8.17,403.51
IB,SHORT,2024-07-15 13:30:00-04:00,5678.25,2024-07-15 13:50:00-04:00,5681.75,tema_exit,5690.62,5663.75,-3.5,-180.0
TX,SHORT,2024-07-16 11:25:00-04:00,5704.25,2024-07-16 12:10:00-04:00,5694.5,target,5721.61,5694.5,9.75,482.35
TX,SHORT,2024-07-16 13:25:00-04:00,5696.5,2024-07-16 13:45:00-04:00,5699.5,tema_exit,5713.84,5687.34,-3.0,-155.0
IB,SHORT,2024-07-17 13:10:00-04:00,5635.25,2024-07-17 13:15:00-04:00,5639.0,tema_exit,5652.41,5620.74,-3.75,-192.5
IB,SHORT,2024-07-17 14:00:00-04:00,5637.5,2024-07-17 14:05:00-04:00,5641.0,tema_exit,5654.66,5623.42,-3.5,-180.0
IB,SHORT,2024-07-17 14:50:00-04:00,5640.5,2024-07-17 15:20:00-04:00,5648.5,tema_exit,5657.67,5626.02,-8.0,-405.0
IB,SHORT,2024-07-18 10:35:00-04:00,5634.0,2024-07-18 10:40:00-04:00,5634.27,trail,5651.15,5616.34,-0.27,-18.43
IB,SHORT,2024-07-18 10:40:00-04:00,5629.0,2024-07-18 11:10:00-04:00,5625.26,trail,5646.14,5610.75,3.74,182.08
IB,SHORT,2024-07-18 11:10:00-04:00,5614.0,2024-07-18 11:40:00-04:00,5610.23,trail,5631.09,5595.75,3.77,183.57
IB,SHORT,2024-07-22 11:45:00-04:00,5575.5,2024-07-22 12:05:00-04:00,5583.75,tema_exit,5592.12,5554.43,-8.25,-417.5
TX,SHORT,2024-07-23 10:35:00-04:00,5617.5,2024-07-23 10:45:00-04:00,5607.75,target,5634.6,5607.75,9.75,482.31
TX,SHORT,2024-07-23 11:50:00-04:00,5624.25,2024-07-23 12:20:00-04:00,5621.0,trail,5641.37,5615.09,3.25,157.55
IB,SHORT,2024-07-24 14:30:00-04:00,5491.25,2024-07-24 14:50:00-04:00,5477.68,target,5507.97,5477.68,13.57,673.58
IB,SHORT,2024-07-24 14:50:00-04:00,5479.75,2024-07-24 15:20:00-04:00,5481.25,tema_exit,5496.44,5464.73,-1.5,-80.0
TX,SHORT,2024-07-25 14:40:00-04:00,5480.25,2024-07-25 14:45:00-04:00,5478.21,trail,5496.94,5464.73,2.04,96.95
IB,SHORT,2024-07-29 10:45:00-04:00,5499.75,2024-07-29 11:25:00-04:00,5495.5,tema_exit,5513.25,5477.96,4.25,207.5
IB,SHORT,2024-07-29 11:30:00-04:00,5483.5,2024-07-29 11:35:00-04:00,5488.75,tema_exit,5500.2,5462.54,-5.25,-267.5
IB,SHORT,2024-07-29 14:35:00-04:00,5499.25,2024-07-29 14:50:00-04:00,5501.5,tema_exit,5513.25,5483.38,-2.25,-117.5
IB,SHORT,2024-07-30 10:35:00-04:00,5498.5,2024-07-30 11:00:00-04:00,5483.0,trail,5514.62,5481.8,15.5,770.12
IB,SHORT,2024-07-30 11:00:00-04:00,5472.75,2024-07-30 11:30:00-04:00,5471.5,tema_exit,5489.42,5451.6,1.25,57.5
IB,SHORT,2024-07-30 11:35:00-04:00,5464.25,2024-07-30 11:50:00-04:00,5460.5,tema_exit,5480.89,5442.29,3.75,182.5
TX,SHORT,2024-07-31 10:50:00-04:00,5550.5,2024-07-31 11:30:00-04:00,5567.4,stop,5567.4,5538.01,-16.9,-850.11
TX,SHORT,2024-07-31 13:30:00-04:00,5545.0,2024-07-31 13:50:00-04:00,5560.0,tema_exit,5561.89,5534.3,-15.0,-755.0
IB,SHORT,2024-08-01 10:35:00-04:00,5544.0,2024-08-01 10:45:00-04:00,5535.09,trail,5560.88,5516.41,8.91,440.58
IB,SHORT,2024-08-01 10:45:00-04:00,5525.25,2024-08-01 11:00:00-04:00,5524.05,trail,5542.08,5496.24,1.2,54.95
IB,SHORT,2024-08-01 11:00:00-04:00,5513.0,2024-08-01 11:15:00-04:00,5520.0,tema_exit,5529.79,5482.57,-7.0,-355.0
TX,SHORT,2024-08-01 13:10:00-04:00,5478.0,2024-08-01 13:40:00-04:00,5461.11,target,5494.68,5461.11,16.89,839.43
TX,SHORT,2024-08-06 13:15:00-04:00,5318.25,2024-08-06 14:20:00-04:00,5330.5,tema_exit,5334.46,5301.14,-12.25,-617.5
TX,SHORT,2024-08-06 14:55:00-04:00,5318.25,2024-08-06 15:00:00-04:00,5310.64,trail,5334.46,5301.99,7.61,375.65
TX,SHORT,2024-08-07 11:10:00-04:00,5341.25,2024-08-07 11:15:00-04:00,5343.43,trail,5357.52,5321.78,-2.18,-114.15
IB,SHORT,2024-08-07 11:45:00-04:00,5318.5,2024-08-07 12:00:00-04:00,5311.14,trail,5334.71,5289.06,7.36,363.13
IB,SHORT,2024-08-07 13:00:00-04:00,5289.5,2024-08-07 13:05:00-04:00,5290.83,trail,5305.62,5259.86,-1.33,-71.47
IB,SHORT,2024-08-07 13:05:00-04:00,5280.5,2024-08-07 13:10:00-04:00,5282.81,trail,5296.59,5250.05,-2.31,-120.57
TX,SHORT,2024-08-07 14:05:00-04:00,5252.5,2024-08-07 14:10:00-04:00,5252.01,trail,5268.51,5231.66,0.49,19.72
