Date/Time,Open,High,Low,Close,Volume
2025-12-04 00:05:00,6862.75,6862.75,6862.5,6862.5,0
2025-12-04 00:10:00,6862.75,6864.25,6862.75,6864.0,363
2025-12-04 00:15:00,6864.0,6864.5,6861.25,6861.5,462
2025-12-04 00:20:00,6861.25,6862.75,6860.75,6862.75,334
2025-12-04 00:25:00,6862.5,6862.5,6861.25,6861.25,173
2025-12-04 00:30:00,6861.25,6862.25,6861.25,6862.25,187
2025-12-04 00:35:00,6862.25,6863.0,6861.0,6862.25,347
2025-12-04 00:40:00,6862.25,6862.5,6861.75,6862.5,185
2025-12-04 00:45:00,6862.25,6863.5,6862.25,6862.75,276
2025-12-04 00:50:00,6862.5,6862.75,6862.0,6862.5,216
2025-12-04 00:55:00,6862.5,6863.0,6862.25,6862.75,156
2025-12-04 01:00:00,6863.0,6864.0,6862.75,6863.5,196
2025-12-04 01:05:00,6863.5,6865.0,6863.5,6863.75,554
2025-12-04 01:10:00,6863.75,6864.25,6863.0,6863.25,225
2025-12-04 01:15:00,6863.0,6863.5,6861.75,6863.25,279
2025-12-04 01:20:00,6863.25,6863.25,6862.5,6863.0,123
2025-12-04 01:25:00,6863.0,6864.5,6863.0,6864.25,312
2025-12-04 01:30:00,6864.5,6865.0,6863.75,6864.75,353
2025-12-04 01:35:00,6864.75,6865.25,6864.0,6864.0,261
2025-12-04 01:40:00,6864.0,6864.5,6863.75,6864.5,179
2025-12-04 01:45:00,6864.5,6866.25,6864.25,6866.0,465
2025-12-04 01:50:00,6866.0,6866.0,6865.5,6865.5,186
2025-12-04 01:55:00,6865.5,6865.75,6865.25,6865.25,156
2025-12-04 02:00:00,6865.25,6866.0,6864.75,6865.75,408
2025-12-04 02:05:00,6865.75,6868.5,6865.75,6866.5,648
2025-12-04 02:10:00,6866.75,6867.0,6864.5,6865.0,382
2025-12-04 02:15:00,6865.0,6866.5,6865.0,6866.0,325
2025-12-04 02:20:00,6866.25,6866.5,6865.75,6866.5,196
2025-12-04 02:25:00,6866.5,6867.75,6866.5,6866.5,245
2025-12-04 02:30:00,6866.5,6866.5,6865.0,6865.75,316
2025-12-04 02:35:00,6865.75,6866.25,6864.75,6865.0,248
2025-12-04 02:40:00,6865.0,6865.75,6864.5,6865.0,187
2025-12-04 02:45:00,6865.25,6865.5,6864.5,6865.5,227
2025-12-04 02:50:00,6865.75,6867.0,6865.75,6866.0,404
2025-12-04 02:55:00,6866.25,6866.75,6864.75,6865.5,489
2025-12-04 03:00:00,6865.5,6865.5,6860.75,6863.0,1846
2025-12-04 03:05:00,6863.0,6863.5,6862.0,6862.25,705
2025-12-04 03:10:00,6862.25,6862.25,6859.0,6861.0,1209
2025-12-04 03:15:00,6861.0,6862.75,6860.75,6861.75,684
2025-12-04 03:20:00,6861.75,6861.75,6857.25,6857.25,857
2025-12-04 03:25:00,6857.25,6857.75,6854.25,6857.0,1599
2025-12-04 03:30:00,6856.75,6859.25,6855.75,6858.75,779
2025-12-04 03:35:00,6858.75,6861.25,6858.5,6860.25,651
2025-12-04 03:40:00,6860.5,6861.75,6860.0,6860.0,805
2025-12-04 03:45:00,6860.25,6860.5,6858.0,6860.0,865
2025-12-04 03:50:00,6860.0,6861.75,6859.5,6860.75,581
2025-12-04 03:55:00,6860.75,6861.0,6858.75,6858.75,666
2025-12-04 04:00:00,6859.0,6862.75,6858.0,6862.5,1031
2025-12-04 04:05:00,6862.5,6862.75,6860.0,6861.0,748
2025-12-04 04:10:00,6861.25,6861.5,6859.75,6859.75,402
2025-12-04 04:15:00,6859.5,6859.75,6855.75,6857.75,1046
2025-12-04 04:20:00,6857.75,6862.0,6857.5,6861.5,790
2025-12-04 04:25:00,6861.5,6862.5,6861.5,6862.5,305
2025-12-04 04:30:00,6862.75,6866.0,6862.5,6864.75,1289
2025-12-04 04:35:00,6864.75,6867.5,6864.5,6867.25,615
2025-12-04 04:40:00,6867.5,6870.0,6867.5,6868.25,1308
2025-12-04 04:45:00,6868.5,6869.25,6866.25,6867.5,1076
2025-12-04 04:50:00,6867.75,6869.0,6867.0,6868.75,889
2025-12-04 04:55:00,6868.5,6869.0,6868.25,6868.25,323
2025-12-04 05:00:00,6868.5,6869.25,6867.25,6868.5,733
2025-12-04 05:05:00,6868.5,6869.0,6866.75,6868.5,621
2025-12-04 05:10:00,6868.5,6868.5,6867.0,6867.0,422
2025-12-04 05:15:00,6867.0,6867.75,6866.5,6867.75,427
2025-12-04 05:20:00,6868.0,6868.25,6867.0,6867.75,406
2025-12-04 05:25:00,6867.5,6868.0,6866.5,6867.75,258
2025-12-04 05:30:00,6867.5,6867.5,6864.75,6865.0,793
2025-12-04 05:35:00,6864.75,6865.0,6863.0,6864.5,725
2025-12-04 05:40:00,6864.5,6864.5,6863.0,6863.75,537
2025-12-04 05:45:00,6863.75,6864.25,6862.5,6863.5,424
2025-12-04 05:50:00,6863.5,6864.5,6861.5,6862.75,806
2025-12-04 05:55:00,6862.75,6864.0,6862.5,6862.5,376
2025-12-04 06:00:00,6862.5,6864.25,6861.5,6864.25,586
2025-12-04 06:05:00,6864.0,6864.25,6860.5,6863.0,1568
2025-12-04 06:10:00,6863.0,6864.0,6861.75,6862.25,397
2025-12-04 06:15:00,6862.25,6862.5,6860.0,6861.5,610
2025-12-04 06:20:00,6861.25,6862.75,6860.75,6861.25,502
2025-12-04 06:25:00,6861.5,6862.25,6861.0,6861.5,438
2025-12-04 06:30:00,6861.5,6863.75,6861.0,6862.5,546
2025-12-04 06:35:00,6862.75,6864.5,6862.0,6862.25,438
2025-12-04 06:40:00,6862.0,6862.5,6860.75,6862.25,342
2025-12-04 06:45:00,6862.25,6863.5,6861.5,6863.25,265
2025-12-04 06:50:00,6863.5,6865.5,6863.5,6864.75,606
2025-12-04 06:55:00,6865.0,6865.75,6863.25,6865.25,1433
2025-12-04 07:00:00,6865.5,6868.0,6864.5,6867.25,1705
2025-12-04 07:05:00,6867.0,6867.75,6865.75,6867.25,788
2025-12-04 07:10:00,6867.25,6868.5,6866.75,6868.25,602
2025-12-04 07:15:00,6868.25,6868.75,6867.25,6868.0,764
2025-12-04 07:20:00,6868.0,6869.5,6867.75,6868.5,808
2025-12-04 07:25:00,6868.25,6868.5,6867.75,6868.25,627
2025-12-04 07:30:00,6868.25,6869.5,6867.0,6868.0,920
2025-12-04 07:35:00,6868.0,6869.0,6868.0,6868.75,816
2025-12-04 07:40:00,6868.75,6870.25,6867.75,6869.75,1151
2025-12-04 07:45:00,6869.5,6870.25,6868.0,6868.25,962
2025-12-04 07:50:00,6868.25,6871.25,6867.75,6869.0,2187
2025-12-04 07:55:00,6869.0,6869.25,6867.5,6868.25,873
2025-12-04 08:00:00,6868.25,6868.25,6866.0,6867.0,1246
2025-12-04 08:05:00,6866.75,6867.75,6865.75,6867.25,1510
2025-12-04 08:10:00,6867.25,6868.0,6864.5,6864.75,1150
2025-12-04 08:15:00,6864.75,6866.5,6864.5,6866.5,821
2025-12-04 08:20:00,6866.5,6868.5,6866.0,6868.5,957
2025-12-04 08:25:00,6868.25,6869.0,6867.5,6868.0,750
2025-12-04 08:30:00,6868.0,6871.0,6863.5,6866.25,4162
2025-12-04 08:35:00,6866.5,6867.25,6865.25,6866.0,1312
2025-12-04 08:40:00,6866.0,6867.0,6863.0,6864.75,1575
2025-12-04 08:45:00,6864.75,6865.5,6862.75,6864.25,1465
2025-12-04 08:50:00,6864.5,6865.0,6862.0,6864.5,1727
2025-12-04 08:55:00,6864.75,6865.75,6863.75,6864.25,1974
2025-12-04 09:00:00,6864.25,6871.5,6864.25,6870.5,4340
2025-12-04 09:05:00,6870.5,6878.75,6870.25,6877.75,4851
2025-12-04 09:10:00,6878.0,6880.0,6876.5,6879.75,5378
2025-12-04 09:15:00,6880.0,6880.75,6875.5,6876.75,4852
2025-12-04 09:20:00,6876.5,6877.0,6874.75,6875.25,2289
