Date/Time,Open,High,Low,Close,Volume
2026-01-22 03:20:00,6936.5,6940.5,6936.0,6940.25,1000
2026-01-22 03:25:00,6940.25,6945.5,6939.5,6942.0,1000
2026-01-22 03:30:00,6942.0,6943.25,6940.0,6943.0,1000
2026-01-22 03:35:00,6943.0,6945.75,6942.0,6945.75,1000
2026-01-22 03:40:00,6946.0,6947.75,6944.75,6946.5,1000
2026-01-22 03:45:00,6946.25,6947.5,6944.25,6947.0,1000
2026-01-22 03:50:00,6947.0,6952.25,6946.75,6949.75,1000
2026-01-22 03:55:00,6949.75,6950.0,6946.5,6947.25,1000
2026-01-22 04:00:00,6947.0,6952.0,6946.5,6951.75,1000
2026-01-22 04:05:00,6951.75,6952.75,6950.25,6951.25,1000
2026-01-22 04:10:00,6951.5,6953.75,6951.25,6953.75,1000
2026-01-22 04:15:00,6953.75,6956.0,6953.25,6955.0,1000
2026-01-22 04:20:00,6955.0,6955.25,6951.0,6952.5,1000
2026-01-22 04:25:00,6952.75,6952.75,6950.25,6951.5,1000
2026-01-22 04:30:00,6951.5,6954.5,6951.0,6954.25,1000
2026-01-22 04:35:00,6954.25,6954.5,6952.25,6953.25,1000
2026-01-22 04:40:00,6953.5,6955.25,6953.25,6954.25,1000
2026-01-22 04:45:00,6954.25,6955.0,6954.0,6955.0,1000
2026-01-22 04:50:00,6955.25,6956.0,6953.75,6954.0,1000
2026-01-22 04:55:00,6954.0,6954.25,6952.5,6953.0,1000
2026-01-22 05:00:00,6953.25,6954.25,6952.25,6952.75,1000
2026-01-22 05:05:00,6953.0,6953.0,6951.0,6953.0,1000
2026-01-22 05:10:00,6952.75,6953.0,6949.25,6949.75,1000
2026-01-22 05:15:00,6950.0,6950.5,6946.25,6947.0,1000
2026-01-22 05:20:00,6947.25,6952.25,6946.5,6950.0,1000
2026-01-22 05:25:00,6950.0,6951.75,6949.25,6950.0,1000
2026-01-22 05:30:00,6950.0,6952.0,6949.5,6951.75,1000
2026-01-22 05:35:00,6951.75,6952.5,6950.5,6951.0,1000
2026-01-22 05:40:00,6951.0,6951.75,6950.0,6950.75,1000
2026-01-22 05:45:00,6950.75,6951.75,6950.0,6951.25,1000
2026-01-22 05:50:00,6951.25,6952.25,6950.25,6951.25,1000
2026-01-22 05:55:00,6951.0,6952.25,6950.75,6951.25,1000
2026-01-22 06:00:00,6951.0,6954.0,6950.75,6951.5,1000
2026-01-22 06:05:00,6951.75,6954.75,6951.75,6954.5,1000
2026-01-22 06:10:00,6954.5,6954.75,6950.25,6950.5,1000
2026-01-22 06:15:00,6950.25,6951.75,6944.75,6949.75,1000
2026-01-22 06:20:00,6949.75,6950.75,6948.0,6949.75,1000
2026-01-22 06:25:00,6949.75,6950.0,6947.0,6949.0,1000
2026-01-22 06:30:00,6948.75,6953.0,6947.5,6951.0,1000
2026-01-22 06:35:00,6951.0,6951.75,6946.25,6947.5,1000
2026-01-22 06:40:00,6947.5,6947.5,6944.0,6945.5,1000
2026-01-22 06:45:00,6945.5,6946.0,6944.0,6945.25,1000
2026-01-22 06:50:00,6945.0,6946.5,6944.0,6945.5,1000
2026-01-22 06:55:00,6945.5,6946.5,6944.0,6945.25,1000
2026-01-22 07:00:00,6945.0,6946.75,6941.75,6943.25,1000
2026-01-22 07:05:00,6943.25,6946.0,6942.75,6945.0,1000
2026-01-22 07:10:00,6945.0,6945.5,6942.5,6943.0,1000
2026-01-22 07:15:00,6943.25,6946.0,6943.0,6945.0,1000
2026-01-22 07:20:00,6944.75,6948.0,6944.25,6947.25,1000
2026-01-22 07:25:00,6947.0,6947.75,6946.0,6946.25,1000
2026-01-22 07:30:00,6946.0,6948.75,6943.5,6948.0,1000
2026-01-22 07:35:00,6948.0,6948.75,6946.25,6946.25,1000
2026-01-22 07:40:00,6946.0,6948.5,6946.0,6947.5,1000
2026-01-22 07:45:00,6947.5,6948.0,6945.5,6946.0,1000
2026-01-22 07:50:00,6946.0,6947.75,6944.75,6945.5,1000
2026-01-22 07:55:00,6945.5,6948.25,6945.0,6947.5,1000
2026-01-22 08:00:00,6947.5,6951.5,6947.25,6950.75,1000
2026-01-22 08:05:00,6950.5,6950.75,6946.25,6947.5,1000
2026-01-22 08:10:00,6947.5,6948.25,6945.0,6948.25,1000
2026-01-22 08:15:00,6948.25,6951.25,6948.0,6950.5,1000
2026-01-22 08:20:00,6950.5,6950.5,6949.0,6950.0,1000
2026-01-22 08:25:00,6950.0,6951.0,6949.25,6951.0,1000
2026-01-22 08:30:00,6950.5,6952.75,6946.0,6949.75,1000
2026-01-22 08:35:00,6949.5,6952.0,6949.0,6951.5,1000
2026-01-22 08:40:00,6951.5,6951.75,6947.5,6948.75,1000
2026-01-22 08:45:00,6948.5,6957.5,6948.25,6955.5,1000
2026-01-22 08:50:00,6955.25,6955.75,6953.0,6954.75,1000
2026-01-22 08:55:00,6954.5,6958.5,6954.25,6957.5,1000
2026-01-22 09:00:00,6957.5,6958.25,6953.75,6953.75,1000
2026-01-22 09:05:00,6953.75,6955.0,6952.5,6954.0,1000
2026-01-22 09:10:00,6954.0,6955.75,6952.25,6954.75,1000
2026-01-22 09:15:00,6955.0,6958.25,6953.75,6957.75,1000
2026-01-22 09:20:00,6957.75,6958.0,6953.0,6953.5,1000
2026-01-22 09:25:00,6953.5,6958.75,6953.5,6956.25,1000
2026-01-22 09:30:00,6956.0,6961.0,6951.75,6956.5,1000
2026-01-22 09:35:00,6956.75,6962.5,6952.0,6960.75,1000
2026-01-22 09:40:00,6960.75,6964.5,6946.25,6951.25,1000
2026-01-22 09:45:00,6951.25,6953.5,6933.0,6935.75,1000
2026-01-22 09:50:00,6935.5,6944.25,6933.0,6941.75,1000
2026-01-22 09:55:00,6941.75,6943.0,6930.5,6936.0,1000
2026-01-22 10:00:00,6935.5,6937.25,6926.25,6930.0,1000
2026-01-22 10:05:00,6929.75,6932.0,6925.5,6929.75,1000
2026-01-22 10:10:00,6930.0,6935.0,6927.25,6930.0,1000
2026-01-22 10:15:00,6929.75,6936.25,6927.5,6933.25,1000
2026-01-22 10:20:00,6933.25,6942.0,6930.5,6930.5,1000
2026-01-22 10:25:00,6930.5,6942.75,6929.25,6941.0,1000
2026-01-22 10:30:00,6941.25,6946.0,6937.0,6945.0,1000
2026-01-22 10:35:00,6945.0,6948.0,6943.25,6946.5,1000
2026-01-22 10:40:00,6946.75,6949.25,6942.75,6949.25,1000
2026-01-22 10:45:00,6949.0,6951.75,6947.75,6948.75,1000
2026-01-22 10:50:00,6948.5,6948.75,6944.25,6945.25,1000
2026-01-22 10:55:00,6945.5,6946.75,6942.5,6943.0,1000
2026-01-22 11:00:00,6943.0,6948.75,6942.5,6948.0,1000
2026-01-22 11:05:00,6948.25,6951.5,6946.75,6950.5,1000
2026-01-22 11:10:00,6950.75,6954.5,6949.0,6953.75,1000
2026-01-22 11:15:00,6953.75,6955.5,6949.0,6952.5,1000
2026-01-22 11:20:00,6952.75,6955.75,6952.5,6955.25,1000
2026-01-22 11:25:00,6955.0,6957.5,6954.0,6955.0,1000
2026-01-22 11:30:00,6954.75,6956.5,6953.25,6955.5,1000
2026-01-22 11:35:00,6955.5,6957.0,6953.75,6955.75,1000
2026-01-22 11:40:00,6956.0,6959.25,6955.0,6957.75,1000
2026-01-22 11:45:00,6958.0,6960.75,6957.75,6959.25,1000
2026-01-22 11:50:00,6959.5,6962.0,6958.25,6959.25,1000
2026-01-22 11:55:00,6959.5,6959.5,6953.5,6954.25,1000
2026-01-22 12:00:00,6954.25,6957.75,6951.0,6957.5,1000
2026-01-22 12:05:00,6957.5,6961.5,6955.0,6960.5,1000
2026-01-22 12:10:00,6960.75,6962.75,6958.75,6960.75,1000
2026-01-22 12:15:00,6960.75,6961.75,6956.5,6959.0,1000
2026-01-22 12:20:00,6958.75,6959.0,6954.5,6959.0,1000
2026-01-22 12:25:00,6959.0,6959.75,6956.25,6959.75,1000
2026-01-22 12:30:00,6959.75,6966.25,6959.75,6965.5,1000
2026-01-22 12:35:00,6965.75,6965.75,6962.75,6963.5,1000
2026-01-22 12:40:00,6963.5,6966.5,6963.25,6964.75,1000
2026-01-22 12:45:00,6964.75,6966.5,6963.75,6965.25,1000
2026-01-22 12:50:00,6965.25,6968.0,6965.0,6966.5,1000
2026-01-22 12:55:00,6966.5,6968.25,6964.25,6967.0,1000
2026-01-22 13:00:00,6966.75,6969.0,6962.5,6967.0,1000
2026-01-22 13:05:00,6967.0,6968.5,6965.0,6965.75,1000
2026-01-22 13:10:00,6966.0,6966.0,6960.75,6962.0,1000
2026-01-22 13:15:00,6962.0,6963.75,6959.75,6962.0,1000
2026-01-22 13:20:00,6962.25,6964.75,6961.5,6963.75,1000
2026-01-22 13:25:00,6963.5,6963.75,6961.25,6961.75,1000
2026-01-22 13:30:00,6961.5,6965.75,6961.25,6964.25,1000
2026-01-22 13:35:00,6964.0,6965.25,6963.0,6965.0,1000
2026-01-22 13:40:00,6965.0,6965.0,6959.75,6960.75,1000
2026-01-22 13:45:00,6960.5,6963.5,6960.5,6961.75,1000
2026-01-22 13:50:00,6962.0,6962.5,6958.5,6959.0,1000
2026-01-22 13:55:00,6959.25,6959.25,6955.25,6957.25,1000
2026-01-22 14:00:00,6957.0,6963.25,6957.0,6963.0,1000
2026-01-22 14:05:00,6963.0,6965.5,6962.0,6964.0,1000
2026-01-22 14:10:00,6964.0,6966.75,6962.0,6964.0,1000
2026-01-22 14:15:00,6964.0,6964.75,6962.0,6963.5,1000
2026-01-22 14:20:00,6963.5,6965.75,6962.75,6965.0,1000
2026-01-22 14:25:00,6965.25,6965.75,6963.0,6963.5,1000
2026-01-22 14:30:00,6963.75,6964.25,6960.5,6960.75,1000
2026-01-22 14:35:00,6960.5,6961.5,6955.5,6956.25,1000
2026-01-22 14:40:00,6956.25,6958.5,6954.0,6954.5,1000
2026-01-22 14:45:00,6954.75,6955.5,6952.25,6953.25,1000
2026-01-22 14:50:00,6953.0,6955.75,6950.75,6951.5,1000
2026-01-22 14:55:00,6951.25,6952.5,6944.5,6944.5,1000
2026-01-22 15:00:00,6944.5,6948.5,6943.0,6947.25,1000
2026-01-22 15:05:00,6947.0,6949.0,6945.25,6946.0,1000
2026-01-22 15:10:00,6946.0,6949.25,6945.75,6949.0,1000
2026-01-22 15:15:00,6949.0,6952.25,6947.75,6949.0,1000
2026-01-22 15:20:00,6949.0,6950.0,6945.0,6945.25,1000
2026-01-22 15:25:00,6945.5,6945.5,6938.25,6938.25,1000
2026-01-22 15:30:00,6938.25,6939.25,6933.75,6935.75,1000
2026-01-22 15:35:00,6935.75,6937.25,6932.5,6935.0,1000
2026-01-22 15:40:00,6935.0,6940.0,6933.25,6938.25,1000
2026-01-22 15:45:00,6938.25,6942.75,6938.25,6942.5,1000
2026-01-22 15:50:00,6942.75,6946.25,6941.75,6945.0,1000
2026-01-22 15:55:00,6945.0,6947.5,6943.0,6946.0,1000
2026-01-22 16:00:00,6945.75,6948.5,6941.25,6942.5,1000
2026-01-22 16:05:00,6942.5,6947.0,6942.25,6945.0,1000
2026-01-22 16:10:00,6945.0,6945.5,6942.5,6944.5,1000
2026-01-22 16:15:00,6944.5,6945.75,6944.25,6945.25,1000
2026-01-22 16:20:00,6945.0,6946.25,6944.75,6946.0,1000
2026-01-22 16:25:00,6946.0,6946.75,6945.0,6946.25,1000
2026-01-22 16:30:00,6946.25,6946.5,6945.5,6945.75,1000
2026-01-22 16:35:00,6945.75,6945.75,6943.0,6943.25,1000
2026-01-22 16:40:00,6943.25,6943.75,6942.25,6942.75,1000
