setup,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop,target,pnl_pts,pnl_dollar
IB,SHORT,2025-11-19 14:25:00-05:00,6633.0,2025-11-19 14:55:00-05:00,6653.15,stop,6653.15,6560.0,-20.15,-1012.49
IB,SHORT,2025-11-20 11:00:00-05:00,6751.75,2025-11-20 11:15:00-05:00,6722.25,target,6772.26,6722.25,29.5,1470.0
IB,SHORT,2025-12-02 11:20:00-05:00,6825.5,2025-12-02 12:15:00-05:00,6846.23,stop,6846.23,6806.75,-20.73,-1041.36
IB,SHORT,2025-12-04 14:20:00-05:00,6841.5,2025-12-04 14:35:00-05:00,6860.62,stop,6860.62,6809.5,-19.12,-961.25
IB,SHORT,2025-12-08 10:55:00-05:00,6856.0,2025-12-08 15:55:00-05:00,6856.5,flatten,6872.12,6828.0,-0.5,-30.0
IB,SHORT,2025-12-16 14:10:00-05:00,6773.5,2025-12-16 14:50:00-05:00,6794.07,stop,6794.07,6727.0,-20.57,-1033.56
IB,SHORT,2025-12-17 10:35:00-05:00,6780.75,2025-12-17 10:55:00-05:00,6752.25,target,6801.34,6752.25,28.5,1420.0
IB,SHORT,2025-12-31 14:30:00-05:00,6913.25,2025-12-31 15:55:00-05:00,6891.75,flatten,6934.24,6887.5,21.5,1070.0
IB,SHORT,2026-01-14 10:45:00-05:00,6928.25,2026-01-14 11:20:00-05:00,6949.29,stop,6949.29,6887.0,-21.04,-1056.77
IB,SHORT,2026-01-15 14:30:00-05:00,6994.0,2026-01-15 15:15:00-05:00,6978.75,target,7002.25,6978.75,15.25,757.5
IB,SHORT,2026-01-20 13:05:00-05:00,6865.25,2026-01-20 14:25:00-05:00,6834.25,target,6881.38,6834.25,31.0,1545.0
IB,SHORT,2026-01-28 10:40:00-05:00,7010.0,2026-01-28 14:30:00-05:00,6991.75,target,7021.75,6991.75,18.25,907.5
IB,SHORT,2026-02-04 11:40:00-05:00,6899.25,2026-02-04 14:45:00-05:00,6920.2,stop,6920.2,6849.25,-20.95,-1052.43
IB,SHORT,2026-02-10 13:25:00-05:00,6974.5,2026-02-10 15:55:00-05:00,6961.25,flatten,6990.0,6944.75,13.25,657.5
