setup,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop,target,pnl_pts,pnl_dollar
IB,SHORT,2024-06-28 12:15:00-04:00,5545.25,2024-06-28 15:55:00-04:00,5523.25,flatten,5565.5,5508.25,22.0,1095.0
IB,LONG,2024-07-03 11:15:00-04:00,5580.5,2024-07-03 18:00:00-04:00,5587.5,flatten,5571.88,5596.5,7.0,345.0
IB,LONG,2024-07-05 11:10:00-04:00,5605.25,2024-07-05 15:40:00-04:00,5622.25,target,5594.12,5622.25,17.0,845.0
IB,SHORT,2024-07-08 10:40:00-04:00,5625.75,2024-07-08 15:55:00-04:00,5627.5,flatten,5632.0,5615.0,-1.75,-92.5
IB,LONG,2024-07-09 13:00:00-04:00,5645.0,2024-07-09 13:15:00-04:00,5636.38,stop,5636.38,5657.5,-8.62,-436.25
IB,LONG,2024-07-10 11:40:00-04:00,5652.25,2024-07-10 12:25:00-04:00,5662.0,target,5645.38,5662.0,9.75,482.5
IB,SHORT,2024-07-11 10:40:00-04:00,5663.5,2024-07-11 12:50:00-04:00,5633.0,target,5680.38,5633.0,30.5,1520.0
IB,SHORT,2024-07-15 13:30:00-04:00,5678.25,2024-07-15 14:30:00-04:00,5690.62,stop,5690.62,5663.75,-12.38,-623.75
IB,LONG,2024-07-16 11:00:00-04:00,5706.25,2024-07-16 11:30:00-04:00,5698.0,stop,5698.0,5721.5,-8.25,-417.5
IB,LONG,2024-07-16 14:35:00-04:00,5710.5,2024-07-16 15:55:00-04:00,5717.75,flatten,5698.0,5725.75,7.25,357.5
IB,SHORT,2024-07-17 12:10:00-04:00,5640.5,2024-07-17 15:55:00-04:00,5637.25,flatten,5659.5,5614.25,3.25,157.5
IB,SHORT,2024-07-19 10:40:00-04:00,5570.25,2024-07-19 15:55:00-04:00,5553.75,flatten,5589.0,5539.0,16.5,820.0
IB,SHORT,2024-07-22 11:45:00-04:00,5575.5,2024-07-22 12:50:00-04:00,5592.12,stop,5592.12,5544.5,-16.62,-836.25
IB,LONG,2024-07-22 13:30:00-04:00,5611.5,2024-07-22 15:55:00-04:00,5609.5,flatten,5592.12,5642.5,-2.0,-105.0
IB,LONG,2024-07-23 11:15:00-04:00,5628.25,2024-07-23 12:20:00-04:00,5615.0,stop,5615.0,5651.0,-13.25,-667.5
IB,LONG,2024-07-25 10:45:00-04:00,5475.75,2024-07-25 12:20:00-04:00,5517.25,target,5455.5,5517.25,41.5,2070.0
IB,LONG,2024-07-26 11:55:00-04:00,5504.25,2024-07-26 15:30:00-04:00,5485.88,stop,5485.88,5535.75,-18.38,-923.75
IB,SHORT,2024-07-29 10:45:00-04:00,5499.75,2024-07-29 12:00:00-04:00,5513.25,stop,5513.25,5476.5,-13.5,-680.0
IB,SHORT,2024-07-29 14:35:00-04:00,5499.25,2024-07-29 15:35:00-04:00,5513.25,stop,5513.25,5476.0,-14.0,-705.0
IB,LONG,2024-07-31 13:50:00-04:00,5560.25,2024-07-31 15:55:00-04:00,5556.5,flatten,5544.0,5590.5,-3.75,-192.5
IB,SHORT,2024-08-01 10:35:00-04:00,5544.0,2024-08-01 11:45:00-04:00,5493.25,target,5564.25,5493.25,50.75,2532.5
IB,SHORT,2024-08-02 10:35:00-04:00,5337.75,2024-08-02 10:45:00-04:00,5358.0,stop,5358.0,5262.75,-20.25,-1017.5
IB,LONG,2024-08-06 10:40:00-04:00,5293.25,2024-08-06 11:25:00-04:00,5273.0,stop,5273.0,5358.0,-20.25,-1017.5
IB,SHORT,2024-08-07 11:45:00-04:00,5318.5,2024-08-07 13:05:00-04:00,5282.75,target,5338.75,5282.75,35.75,1782.5
IB,LONG,2024-08-09 11:00:00-04:00,5362.0,2024-08-09 11:55:00-04:00,5341.75,stop,5341.75,5394.75,-20.25,-1017.5
IB,LONG,2024-08-09 13:05:00-04:00,5359.0,2024-08-09 15:55:00-04:00,5368.5,flatten,5341.25,5391.75,9.5,470.0
IB,LONG,2024-08-12 10:35:00-04:00,5388.0,2024-08-12 11:20:00-04:00,5367.75,stop,5367.75,5426.5,-20.25,-1017.5
IB,LONG,2024-08-12 11:55:00-04:00,5387.5,2024-08-12 12:55:00-04:00,5367.25,stop,5367.25,5426.0,-20.25,-1017.5
IB,LONG,2024-08-13 11:00:00-04:00,5425.0,2024-08-13 12:45:00-04:00,5446.25,target,5412.25,5446.25,21.25,1057.5
IB,LONG,2024-08-14 11:30:00-04:00,5475.5,2024-08-14 12:40:00-04:00,5458.12,stop,5458.12,5499.5,-17.38,-873.75
IB,LONG,2024-08-14 13:30:00-04:00,5472.25,2024-08-14 15:55:00-04:00,5475.25,flatten,5458.12,5496.25,3.0,145.0
IB,LONG,2024-08-16 12:10:00-04:00,5575.5,2024-08-16 15:55:00-04:00,5578.25,flatten,5559.62,5599.5,2.75,132.5
IB,LONG,2024-08-19 10:45:00-04:00,5594.0,2024-08-19 14:00:00-04:00,5612.25,target,5582.75,5612.25,18.25,907.5
IB,SHORT,2024-08-20 10:35:00-04:00,5616.75,2024-08-20 15:55:00-04:00,5621.0,flatten,5633.25,5596.0,-4.25,-217.5
IB,LONG,2024-08-21 10:35:00-04:00,5647.0,2024-08-21 10:50:00-04:00,5633.12,stop,5633.12,5666.0,-13.88,-698.75
IB,SHORT,2024-08-21 10:50:00-04:00,5620.25,2024-08-21 11:10:00-04:00,5633.12,stop,5633.12,5601.25,-12.88,-648.75
IB,SHORT,2024-08-21 11:55:00-04:00,5622.5,2024-08-21 12:45:00-04:00,5633.12,stop,5633.12,5603.5,-10.62,-536.25
IB,LONG,2024-08-21 14:25:00-04:00,5646.75,2024-08-21 15:05:00-04:00,5633.12,stop,5633.12,5665.75,-13.62,-686.25
IB,SHORT,2024-08-22 10:45:00-04:00,5635.5,2024-08-22 11:40:00-04:00,5608.25,target,5651.5,5608.25,27.25,1357.5
VA,SHORT,2024-08-23 11:50:00-04:00,5635.25,2024-08-23 12:05:00-04:00,5616.57,target,5643.96,5616.57,18.68,928.76
IB,SHORT,2024-08-23 12:10:00-04:00,5617.25,2024-08-23 13:40:00-04:00,5637.5,stop,5637.5,5574.0,-20.25,-1017.5
IB,LONG,2024-08-27 10:35:00-04:00,5641.75,2024-08-27 15:55:00-04:00,5643.75,flatten,5625.75,5670.0,2.0,95.0
IB,SHORT,2024-08-28 10:40:00-04:00,5629.75,2024-08-28 11:00:00-04:00,5617.25,target,5638.12,5617.25,12.5,620.0
IB,LONG,2024-08-29 10:35:00-04:00,5649.0,2024-08-29 14:25:00-04:00,5633.62,stop,5633.62,5675.0,-15.38,-773.75
IB,SHORT,2024-08-29 14:35:00-04:00,5612.0,2024-08-29 15:55:00-04:00,5610.25,flatten,5632.25,5586.0,1.75,82.5
IB,SHORT,2024-08-30 10:55:00-04:00,5622.75,2024-08-30 11:30:00-04:00,5604.25,target,5636.62,5604.25,18.5,920.0
IB,LONG,2024-09-02 10:35:00-04:00,5664.75,2024-09-02 18:00:00-04:00,5668.5,flatten,5656.75,5674.5,3.75,182.5
IB,LONG,2024-09-04 12:30:00-04:00,5550.25,2024-09-04 13:15:00-04:00,5534.88,stop,5534.88,5578.25,-15.38,-773.75
VA,SHORT,2024-09-05 10:35:00-04:00,5547.25,2024-09-05 10:45:00-04:00,5537.25,target,5551.81,5537.25,10.0,494.86
IB,SHORT,2024-09-05 10:55:00-04:00,5522.75,2024-09-05 12:15:00-04:00,5491.25,target,5541.38,5491.25,31.5,1570.0
IB,SHORT,2024-09-09 10:40:00-04:00,5453.5,2024-09-09 11:35:00-04:00,5468.25,stop,5468.25,5430.75,-14.75,-742.5
IB,LONG,2024-09-09 12:00:00-04:00,5480.25,2024-09-09 14:00:00-04:00,5468.25,stop,5468.25,5503.0,-12.0,-605.0
VA,SHORT,2024-09-10 10:50:00-04:00,5476.25,2024-09-10 11:00:00-04:00,5469.53,target,5485.67,5469.53,6.72,330.96
IB,SHORT,2024-09-10 11:00:00-04:00,58.05,2024-09-10 11:05:00-04:00,78.3,stop,78.3,27.3,-20.25,-1017.5
VA,SHORT,2024-09-13 11:00:00-04:00,60.55,2024-09-13 11:10:00-04:00,5577.13,target,7575.5,5577.13,-5516.58,-275833.96
IB,SHORT,2024-09-20 11:00:00-04:00,5743.25,2024-09-20 12:05:00-04:00,5756.38,stop,5756.38,5721.75,-13.12,-661.25
IB,SHORT,2024-09-24 10:35:00-04:00,5755.75,2024-09-24 10:50:00-04:00,5770.75,stop,5770.75,5727.0,-15.0,-755.0
IB,LONG,2024-09-24 11:50:00-04:00,5789.25,2024-09-24 15:55:00-04:00,5793.0,flatten,5770.75,5818.0,3.75,182.5
IB,SHORT,2024-09-25 10:45:00-04:00,5786.75,2024-09-25 11:00:00-04:00,5793.38,stop,5793.38,5776.25,-6.62,-336.25
IB,SHORT,2024-09-25 11:25:00-04:00,5786.5,2024-09-25 13:00:00-04:00,5776.0,target,5793.38,5776.0,10.5,520.0
IB,SHORT,2024-09-26 10:50:00-04:00,5799.5,2024-09-26 15:55:00-04:00,5803.0,flatten,5815.62,5776.5,-3.5,-180.0
IB,SHORT,2024-09-27 11:55:00-04:00,5802.25,2024-09-27 14:30:00-04:00,5786.0,target,5813.25,5786.0,16.25,807.5
IB,LONG,2024-09-30 11:00:00-04:00,5792.75,2024-09-30 11:40:00-04:00,5784.75,stop,5784.75,5805.0,-8.0,-405.0
IB,SHORT,2024-09-30 14:15:00-04:00,5769.5,2024-09-30 14:20:00-04:00,5757.25,target,5784.75,5757.25,12.25,607.5
IB,SHORT,2024-10-01 13:15:00-04:00,5739.25,2024-10-01 13:55:00-04:00,5759.5,stop,5759.5,5671.0,-20.25,-1017.5
IB,LONG,2024-10-02 10:45:00-04:00,5769.0,2024-10-02 13:35:00-04:00,5748.75,stop,5748.75,5806.25,-20.25,-1017.5
IB,LONG,2024-10-02 13:55:00-04:00,5763.5,2024-10-02 15:55:00-04:00,5760.75,flatten,5743.25,5800.75,-2.75,-142.5
IB,SHORT,2024-10-03 10:55:00-04:00,5737.75,2024-10-03 11:40:00-04:00,5754.5,stop,5754.5,5707.0,-16.75,-842.5
IB,SHORT,2024-10-03 12:45:00-04:00,5736.75,2024-10-03 15:55:00-04:00,5749.0,flatten,5754.5,5706.0,-12.25,-617.5
IB,SHORT,2024-10-07 12:40:00-04:00,5773.25,2024-10-07 14:30:00-04:00,5758.75,target,5781.38,5758.75,14.5,720.0
IB,LONG,2024-10-08 10:40:00-04:00,5788.75,2024-10-08 15:55:00-04:00,5800.75,flatten,5773.25,5807.5,12.0,595.0
IB,LONG,2024-10-09 10:50:00-04:00,5813.75,2024-10-09 11:40:00-04:00,5833.0,target,5803.5,5833.0,19.25,957.5
IB,LONG,2024-10-10 11:55:00-04:00,5837.25,2024-10-10 13:05:00-04:00,5823.38,stop,5823.38,5858.25,-13.88,-698.75
IB,LONG,2024-10-16 12:50:00-04:00,5876.5,2024-10-16 15:55:00-04:00,5886.0,flatten,5864.38,5898.5,9.5,470.0
IB,SHORT,2024-10-17 11:00:00-04:00,5887.0,2024-10-17 11:55:00-04:00,5907.25,stop,5907.25,5853.5,-20.25,-1017.5
IB,SHORT,2024-10-17 14:15:00-04:00,5889.0,2024-10-17 15:55:00-04:00,5886.25,flatten,5908.12,5855.5,2.75,132.5
IB,LONG,2024-10-18 11:25:00-04:00,5903.75,2024-10-18 15:55:00-04:00,5906.25,flatten,5894.88,5920.25,2.5,120.0
IB,LONG,2024-10-22 11:30:00-04:00,5882.25,2024-10-22 14:00:00-04:00,5900.75,target,5871.62,5900.75,18.5,920.0
IB,SHORT,2024-10-23 11:10:00-04:00,5849.5,2024-10-23 13:00:00-04:00,5833.0,target,5866.38,5833.0,16.5,820.0
IB,SHORT,2024-10-24 11:35:00-04:00,5838.5,2024-10-24 12:10:00-04:00,5823.75,target,5850.25,5823.75,14.75,732.5
IB,SHORT,2024-10-25 13:10:00-04:00,5867.5,2024-10-25 14:10:00-04:00,5837.0,target,5885.38,5837.0,30.5,1520.0
IB,SHORT,2024-10-28 11:40:00-04:00,5863.5,2024-10-28 15:55:00-04:00,5862.75,flatten,5873.62,5849.5,0.75,32.5
IB,LONG,2024-10-30 11:40:00-04:00,5885.0,2024-10-30 13:30:00-04:00,5864.75,stop,5864.75,5921.75,-20.25,-1017.5
IB,SHORT,2024-10-31 10:45:00-04:00,5761.5,2024-10-31 15:55:00-04:00,5735.5,flatten,5781.75,5722.5,26.0,1295.0
IB,SHORT,2024-11-04 11:45:00-05:00,5734.5,2024-11-04 12:50:00-05:00,5754.75,stop,5754.75,5701.75,-20.25,-1017.5
IB,LONG,2024-11-08 10:45:00-05:00,6020.75,2024-11-08 13:45:00-05:00,6034.5,target,6011.75,6034.5,13.75,682.5
IB,SHORT,2024-11-11 12:45:00-05:00,6027.5,2024-11-11 15:55:00-05:00,6032.25,flatten,6037.12,6011.5,-4.75,-242.5
IB,SHORT,2024-11-12 10:40:00-05:00,6018.75,2024-11-12 12:20:00-05:00,6003.75,target,6028.88,6003.75,15.0,745.0
